__LAMDA 	 __MU 
0.2 	 0.3 

# Replication 	 Delay Mean 
1976 	 3.3398455069936666 
1977 	 3.319286031605588 
1978 	 3.3476817546175615 
1979 	 3.325999680437642 
1980 	 3.3332830292983977 
1981 	 3.345218590064315 
1982 	 3.3234744377017567 
1983 	 3.351425541041258 
1984 	 3.3395622664590205 
1985 	 3.3355743747191466 
1986 	 3.3324844056308276 
1987 	 3.3347532141195853 
1988 	 3.3290828410981916 
1989 	 3.3253521926423923 
1990 	 3.352826363283698 
1991 	 3.3488836000475604 
1992 	 3.3349785917977903 
1993 	 3.3170078036588726 
1994 	 3.3480520577726756 
1995 	 3.3429634079821753 
1996 	 3.334774753999684 
1997 	 3.3384268430229738 
1998 	 3.3304494115737513 
1999 	 3.3327455007339664 
2000 	 3.328463359005405 
2001 	 3.336122760157185 
2002 	 3.3249883426194615 
2003 	 3.3313022762645748 
2004 	 3.333236375398266 
2005 	 3.3372624024891397 
2006 	 3.339585394806799 
2007 	 3.3261971547155897 
2008 	 3.3511253730283377 
2009 	 3.347698797999287 
2010 	 3.339928774826717 
2011 	 3.3541789329558362 
2012 	 3.3048538052746497 
2013 	 3.3469937372675607 
2014 	 3.3300679528372976 
2015 	 3.3220011506831906 
2016 	 3.338136551270251 
2017 	 3.330088686867893 
2018 	 3.3276386949988654 
2019 	 3.330703390261357 
2020 	 3.3347223881009747 
2021 	 3.330953258978017 
2022 	 3.3335209690423584 
2023 	 3.329020878662748 
2024 	 3.3281589766027433 
2025 	 3.3497739995013585 
2026 	 3.3360966472216327 
2027 	 3.3427917520448833 
2028 	 3.336225459949775 
2029 	 3.3278723954247527 
2030 	 3.3439648324154283 
2031 	 3.3298862666595066 
2032 	 3.351641031423196 
2033 	 3.3292157725089147 
2034 	 3.3463854261017922 
2035 	 3.334842049619637 
2036 	 3.3434622329089385 
2037 	 3.337011712444969 
2038 	 3.333868146308488 
2039 	 3.3439660613414515 
2040 	 3.319152949993487 
2041 	 3.330878200469124 
2042 	 3.33341487460553 
2043 	 3.3325601472285844 
2044 	 3.3406977566377503 
2045 	 3.3277071068224635 
2046 	 3.343127989492937 
2047 	 3.337716765895776 
2048 	 3.32067047278034 
2049 	 3.327624013659995 
2050 	 3.335231019100315 
2051 	 3.3371956450565934 
2052 	 3.34250508441289 
2053 	 3.336416535443897 
2054 	 3.331326538043461 
2055 	 3.337582892392085 
2056 	 3.3401156178558704 
2057 	 3.3417101681183428 
2058 	 3.32797710256972 
2059 	 3.3385482984936594 
2060 	 3.3239658924933586 
2061 	 3.3319460258724565 
2062 	 3.3323959866694257 
2063 	 3.316120620771955 
2064 	 3.3320241519842995 
2065 	 3.3202375115203893 
2066 	 3.3267893732258353 
2067 	 3.32206499510257 
2068 	 3.330497383170795 
2069 	 3.328479527200358 
2070 	 3.319691003484138 
2071 	 3.35040469253581 
2072 	 3.3488840216248574 
2073 	 3.3417752797154328 
2074 	 3.33836523485172 
2075 	 3.3273069528027057 
2076 	 3.322662164676313 
2077 	 3.31885118398603 
2078 	 3.334962725034266 
2079 	 3.3192505972773683 
2080 	 3.326838523505153 
2081 	 3.322136273434531 
2082 	 3.3220919638173383 
2083 	 3.333189475841723 
2084 	 3.319675424486764 
2085 	 3.340524234856273 
2086 	 3.3213236147352605 
2087 	 3.309959081273995 
2088 	 3.3196804315322055 
2089 	 3.340079033660734 
2090 	 3.3261571121534446 
2091 	 3.338257687595701 
2092 	 3.3407668670500934 
2093 	 3.3245362447006284 
2094 	 3.3308395824384522 
2095 	 3.3422996289335902 
2096 	 3.3406733513283866 
2097 	 3.341751190481711 
2098 	 3.3430739727005214 
2099 	 3.3218661616263088 
2100 	 3.3233500878907365 
2101 	 3.3104544356296706 
2102 	 3.337784492925431 
2103 	 3.330123606845094 
2104 	 3.333662190497198 
2105 	 3.335176782761587 
2106 	 3.329850817688874 
2107 	 3.337970048040154 
2108 	 3.32672863100927 
2109 	 3.332874883094538 
2110 	 3.3372256759184835 
2111 	 3.340141176178626 
2112 	 3.33674058894151 
2113 	 3.33182157455637 
2114 	 3.343180004277985 
2115 	 3.337097869151547 
2116 	 3.3467593858587548 
2117 	 3.3274170470362416 
2118 	 3.3460246149040693 
2119 	 3.329653039047828 
2120 	 3.3309539140883317 
2121 	 3.3344218180672804 
2122 	 3.329878105948711 
2123 	 3.338380366955053 
2124 	 3.3193937906139346 
2125 	 3.332948077656593 
2126 	 3.3449224084751856 
2127 	 3.326088200937527 
2128 	 3.3286694164095647 
2129 	 3.3326094397166837 
2130 	 3.33401995469198 
2131 	 3.341018927386429 
2132 	 3.3302967125991914 
2133 	 3.319898283089381 
2134 	 3.325765661051166 
2135 	 3.347234183306398 
2136 	 3.3229127510717853 
2137 	 3.319127396297105 
2138 	 3.3307058293623917 
2139 	 3.3291157277263363 
2140 	 3.330828673586259 
2141 	 3.335705266746251 
2142 	 3.3335997698988367 
2143 	 3.315580882104744 
2144 	 3.334033767253925 
2145 	 3.346013527649201 
2146 	 3.3373573793377997 
2147 	 3.3317850418895016 
2148 	 3.346617216550363 
2149 	 3.3154837228575036 
2150 	 3.3286177558648298 
2151 	 3.3490305021684748 
2152 	 3.336026224355948 
2153 	 3.329435732621278 
2154 	 3.323598536060085 
2155 	 3.335631338848814 
2156 	 3.3391859614961112 
2157 	 3.3330244250278316 
2158 	 3.3316572679471697 
2159 	 3.3431522724093172 
2160 	 3.3320576117317855 
2161 	 3.335910304071948 
2162 	 3.3272473592964706 
2163 	 3.3502667652465097 
2164 	 3.3339662905746246 
2165 	 3.3266257809023494 
2166 	 3.350921147290071 
2167 	 3.3457192722266096 
2168 	 3.3535214308076404 
2169 	 3.3321588108839895 
2170 	 3.325633950517223 
2171 	 3.32556761222414 
2172 	 3.3322645115231193 
2173 	 3.328792379993169 
2174 	 3.3488622562323775 
2175 	 3.319873123356309 
2176 	 3.3333073041075854 
2177 	 3.336351105452103 
2178 	 3.3276069280386142 
2179 	 3.3404252261362193 
2180 	 3.340660268798198 
2181 	 3.3376753427499763 
2182 	 3.345138494765868 
2183 	 3.316647844067538 
2184 	 3.3447611741585193 
2185 	 3.329756816060044 
2186 	 3.3350344573382924 
2187 	 3.3274472449143273 
2188 	 3.3236612967535857 
2189 	 3.3283485362572427 
2190 	 3.3448307846092744 
2191 	 3.3355982313046666 
2192 	 3.3495158748170466 
2193 	 3.3156310591223326 
2194 	 3.319035036881306 
2195 	 3.3413765226418914 
2196 	 3.3311179895248544 
2197 	 3.335335831018936 
2198 	 3.3364883486353505 
2199 	 3.3427751202564755 
2200 	 3.321886604530378 
2201 	 3.353106165060826 
2202 	 3.334943562556103 
2203 	 3.3388821230987946 
2204 	 3.3474409183861416 
2205 	 3.3284399949224506 
2206 	 3.337712943874661 
2207 	 3.3429468281830355 
2208 	 3.321258995978526 
2209 	 3.3425203241381927 
2210 	 3.351390094531208 
2211 	 3.328770221850123 
2212 	 3.3328901957172405 
2213 	 3.337896291253179 
2214 	 3.31469552790995 
2215 	 3.3389869879863476 
2216 	 3.3224645328420936 
2217 	 3.344546137020712 
2218 	 3.335455819238781 
2219 	 3.3305852576358106 
2220 	 3.341183889035876 
2221 	 3.3381728162440316 
2222 	 3.319504230263505 
2223 	 3.321667716500009 
2224 	 3.337424173481797 
2225 	 3.339729618737601 
2226 	 3.3410193393323264 
2227 	 3.3386475009353043 
2228 	 3.3289874998739704 
2229 	 3.3450534860938497 
2230 	 3.345878620069819 
2231 	 3.333722833222806 
2232 	 3.3425296792023698 
2233 	 3.3455130863567573 
2234 	 3.3292396588219924 
2235 	 3.330946876451634 
2236 	 3.324929417415554 
2237 	 3.3340068090633026 
2238 	 3.328779437454719 
2239 	 3.348577112735126 
2240 	 3.327708945114321 
2241 	 3.331641676582109 
2242 	 3.327743788921741 
2243 	 3.3408779642716713 
2244 	 3.338650212216634 
2245 	 3.3363875210257454 
2246 	 3.320399701549542 
2247 	 3.323279855651133 
2248 	 3.344731919931357 
2249 	 3.3433498769907777 
2250 	 3.33385258397692 
2251 	 3.34281163589008 
2252 	 3.3219254200945008 
2253 	 3.3379572034980756 
2254 	 3.33121191534627 
2255 	 3.318125844952066 
2256 	 3.339690168457175 
2257 	 3.341707959541334 
2258 	 3.329848641350506 
2259 	 3.3288830747965084 
2260 	 3.316412711990158 
2261 	 3.3193403243031026 
2262 	 3.3439029694141444 
2263 	 3.325776580532581 
2264 	 3.318489230780378 
2265 	 3.3286033457132036 
2266 	 3.3542365430235623 
2267 	 3.336352335398323 
2268 	 3.355472800256234 
2269 	 3.3468467076961175 
2270 	 3.3292851393982716 
2271 	 3.340071872224549 
2272 	 3.3258926447117085 
2273 	 3.3273680736540108 
2274 	 3.327255011703585 
2275 	 3.333775036717006 
2276 	 3.3238593068386506 
2277 	 3.3452959401723463 
2278 	 3.3325529732932404 
2279 	 3.3295262623345625 
2280 	 3.345360836129996 
2281 	 3.3428150018957754 
2282 	 3.3404790961610247 
2283 	 3.3230655152184547 
2284 	 3.320507951220094 
2285 	 3.3340398819763726 
2286 	 3.3207207848028566 
2287 	 3.331676236737692 
2288 	 3.354460393490129 
2289 	 3.333514449865946 
2290 	 3.321705893695924 
2291 	 3.3497958556824936 
2292 	 3.3299237729701 
2293 	 3.3353389973692074 
2294 	 3.3371110207319488 
2295 	 3.330154145389729 
2296 	 3.3369182888110576 
2297 	 3.336889812680952 
2298 	 3.341081141900312 
2299 	 3.310401132440927 
2300 	 3.33755192551372 
2301 	 3.342102227927311 
2302 	 3.3126724497430002 
2303 	 3.3405917843139528 
2304 	 3.3376883331405396 
2305 	 3.330274944053393 
2306 	 3.316315595704848 
2307 	 3.3328407581919928 
2308 	 3.3335172808469897 
2309 	 3.3321384979192388 
2310 	 3.3220178508650924 
2311 	 3.3363841719165555 
2312 	 3.343607081378451 
2313 	 3.3349352070281904 
2314 	 3.333164506719125 
2315 	 3.3427628018853888 
2316 	 3.336047936557775 
2317 	 3.339305760641963 
2318 	 3.3416726503448397 
2319 	 3.337937655462252 
2320 	 3.33347284228325 
2321 	 3.3221074751185515 
2322 	 3.3417843254239945 
2323 	 3.314866279102963 
2324 	 3.3521369253688076 
2325 	 3.3385121744086064 
2326 	 3.3321721074769943 
2327 	 3.331103784927637 
2328 	 3.3263883330027033 
2329 	 3.348557293754573 
2330 	 3.336228770193146 
2331 	 3.324402646916921 
2332 	 3.327966221537889 
2333 	 3.3294131816038646 
2334 	 3.338232246663356 
2335 	 3.3429951082434313 
2336 	 3.3364207453965773 
2337 	 3.3456035094954326 
2338 	 3.321108816454554 
2339 	 3.3283733658742323 
2340 	 3.346693359574757 
2341 	 3.349590768897517 
2342 	 3.325016102916699 
2343 	 3.3313326402806474 
2344 	 3.3367330541280062 
2345 	 3.350087926790925 
2346 	 3.3294868284919152 
2347 	 3.3304938126493715 
2348 	 3.3382660121328054 
2349 	 3.345814132928881 
2350 	 3.3239858665385356 
2351 	 3.3187428470778184 
2352 	 3.3358947170512145 
2353 	 3.3331463341657006 
2354 	 3.325794941840521 
2355 	 3.3405223647583067 
2356 	 3.330510337036124 
2357 	 3.3303662252387456 
2358 	 3.343762107900478 
2359 	 3.341695084009296 
2360 	 3.3311608772633883 
2361 	 3.334074751558312 
2362 	 3.3277355501775814 
2363 	 3.3366989508032066 
2364 	 3.3170109011368787 
2365 	 3.3443182031953174 
2366 	 3.3160204669527187 
2367 	 3.3258099791895357 
2368 	 3.3253305438673224 
2369 	 3.329289349032635 
2370 	 3.3365687679859195 
2371 	 3.333400764169268 
2372 	 3.3284734519991783 
2373 	 3.328369579629168 
2374 	 3.3386706815172813 
2375 	 3.3299034834708516 
2376 	 3.3333068545784785 
2377 	 3.3421498707415256 
2378 	 3.339900156608331 
2379 	 3.3387566399767095 
2380 	 3.3238306196501832 
2381 	 3.337001882201535 
2382 	 3.3350060242491772 
2383 	 3.344907171861287 
2384 	 3.3272632817754904 
2385 	 3.3310905609952504 
2386 	 3.3284577691515653 
2387 	 3.339601761285592 
2388 	 3.331224222609969 
2389 	 3.329809996803958 
2390 	 3.324280466873439 
2391 	 3.337776899139192 
2392 	 3.3476139877951345 
2393 	 3.3363499315514265 
2394 	 3.3388016213909943 
2395 	 3.3332599105843403 
2396 	 3.3272992107347785 
2397 	 3.3347465574470876 
2398 	 3.3433630820027274 
2399 	 3.331462481088466 
2400 	 3.341073303829882 
2401 	 3.352608248003232 
2402 	 3.323452132814145 
2403 	 3.321828642925496 
2404 	 3.345526177887615 
2405 	 3.3273478562805794 
2406 	 3.3337080585699903 
2407 	 3.328861612747921 
2408 	 3.3337300234332776 
2409 	 3.345248490812434 
2410 	 3.340899788648524 
2411 	 3.335637306865363 
2412 	 3.321714500500079 
2413 	 3.33940999768866 
2414 	 3.337053045113248 
2415 	 3.3304291860330144 
2416 	 3.3390586300512504 
2417 	 3.3302004200479183 
2418 	 3.3270740759165585 
2419 	 3.337953810374804 
2420 	 3.3271255600956406 
2421 	 3.3291736390691553 
2422 	 3.3340235039330666 
2423 	 3.3242849055483688 
2424 	 3.3430500219498325 
2425 	 3.3432774641409844 
2426 	 3.3170075981373666 
2427 	 3.336144806375703 
2428 	 3.34607972999202 
2429 	 3.3183535138373212 
2430 	 3.3359466928875827 
2431 	 3.3220502259243165 
2432 	 3.329367259030486 
2433 	 3.3307603784903286 
2434 	 3.3250037861309427 
2435 	 3.3163766241882553 
2436 	 3.344752735848165 
2437 	 3.3491679376835104 
2438 	 3.338384136652528 
2439 	 3.329865359274884 
2440 	 3.327536541300171 
2441 	 3.358133032298187 
2442 	 3.3564491547137636 
2443 	 3.3343631942216008 
2444 	 3.342815071027495 
2445 	 3.336305286095328 
2446 	 3.345833960101318 
2447 	 3.3367855121481442 
2448 	 3.333028091665979 
2449 	 3.3235104371771405 
2450 	 3.334119780642171 
2451 	 3.3376441060825877 
2452 	 3.3308454741155904 
2453 	 3.3333528989247125 
2454 	 3.345001667463167 
2455 	 3.3442303562491764 
2456 	 3.3357585757529513 
2457 	 3.3327629072603773 
2458 	 3.3331113019058076 
2459 	 3.3186231309917695 
2460 	 3.3232123898129653 
2461 	 3.3281710211536226 
2462 	 3.322846762084078 
2463 	 3.328276825249156 
2464 	 3.3366518524874667 
2465 	 3.331364396909428 
2466 	 3.3324614375112125 
2467 	 3.334983246227147 
2468 	 3.3477537004577975 
2469 	 3.3396808799304836 
2470 	 3.3349025634035954 
2471 	 3.334433207921283 
2472 	 3.3360362020342356 
2473 	 3.3222605682341735 
2474 	 3.3196779703276786 
2475 	 3.3320317956752756 
2476 	 3.3326648113563597 
2477 	 3.318491257307887 
2478 	 3.353624422821038 
2479 	 3.3286690952260853 
2480 	 3.3271630346818566 
2481 	 3.333856493864423 
2482 	 3.341856772426549 
2483 	 3.3291181449461504 
2484 	 3.340309874967428 
2485 	 3.344325559086303 
2486 	 3.326496003563484 
2487 	 3.3177723599447497 
2488 	 3.3482160711508744 
2489 	 3.330703079315765 
2490 	 3.3303160709597415 
2491 	 3.3408609967865885 
2492 	 3.3398991836914487 
2493 	 3.3466738023645277 
2494 	 3.343035285328265 
2495 	 3.334430510726197 
2496 	 3.338868799127252 
2497 	 3.337662054663387 
2498 	 3.3253533253797323 
2499 	 3.3302652769298535 
2500 	 3.3305379695286197 
2501 	 3.349278549936165 
2502 	 3.347821802419776 
2503 	 3.3419457947943303 
2504 	 3.331242647052884 
2505 	 3.321735869114386 
2506 	 3.3213795924588094 
2507 	 3.3385421898086465 
2508 	 3.3307187001623735 
2509 	 3.3299544623141433 
2510 	 3.343653191092269 
2511 	 3.335333768539517 
2512 	 3.335267831848925 
2513 	 3.331098113349048 
2514 	 3.327142972904267 
2515 	 3.343227928162602 
2516 	 3.341019551664011 
2517 	 3.34502151516497 
2518 	 3.3307135835534534 
2519 	 3.3259365282639903 
2520 	 3.347874760766823 
2521 	 3.3374896719418805 
2522 	 3.3381879880977494 
2523 	 3.3406273565981777 
2524 	 3.3368257132922317 
2525 	 3.324676598734038 
2526 	 3.333767139535658 
2527 	 3.325717673671071 
2528 	 3.338686997412179 
2529 	 3.322636493802015 
2530 	 3.3157103539536728 
2531 	 3.3386243370701703 
2532 	 3.340040001898273 
2533 	 3.3272616552292664 
2534 	 3.3327034664596145 
2535 	 3.325046236568193 
2536 	 3.322780739607538 
2537 	 3.330862097037807 
2538 	 3.3274445825762107 
2539 	 3.3397292265537115 
2540 	 3.3420613081937183 
2541 	 3.328553069322979 
2542 	 3.3262791469439423 
2543 	 3.347125741749649 
2544 	 3.333195517118009 
2545 	 3.3408181683779663 
2546 	 3.33480939202373 
2547 	 3.326161671323675 
2548 	 3.3273647937492408 
2549 	 3.3306779390787233 
2550 	 3.3455617763944687 
2551 	 3.336426612803738 
2552 	 3.3264852949319406 
2553 	 3.3540937070498997 
2554 	 3.3379664763450814 
2555 	 3.33830103756587 
2556 	 3.3341940644363164 
2557 	 3.3434076813763305 
2558 	 3.32781236669706 
2559 	 3.3349159226036424 
2560 	 3.31059816920388 
2561 	 3.3248837184548505 
2562 	 3.333702299981321 
2563 	 3.3414752858822543 
2564 	 3.339301339074063 
2565 	 3.3465478561044737 
2566 	 3.3404864793078146 
2567 	 3.3476816094106434 
2568 	 3.334559198306443 
2569 	 3.3528425731225453 
2570 	 3.324266413753185 
2571 	 3.321786456863227 
2572 	 3.3211146022753133 
2573 	 3.3279122659769635 
2574 	 3.338312083804562 
2575 	 3.3443270887886873 
2576 	 3.3263774255850675 
2577 	 3.332835530126554 
2578 	 3.337808566413939 
2579 	 3.345780089515042 
2580 	 3.3327284200124483 
2581 	 3.327282172169292 
2582 	 3.348746743153925 
2583 	 3.3288316384882846 
2584 	 3.3174244401455804 
2585 	 3.3381929944193316 
2586 	 3.3253140201783205 
2587 	 3.32370696514894 
2588 	 3.3341180043861804 
2589 	 3.321204629369869 
2590 	 3.3404038352118737 
2591 	 3.32744446744821 
2592 	 3.337830864327636 
2593 	 3.338362111286626 
2594 	 3.3195320096134013 
2595 	 3.349399794267081 
2596 	 3.3323337608554433 
2597 	 3.327282288802765 
2598 	 3.318996023905636 
2599 	 3.3355731162779976 
2600 	 3.333200607729381 
2601 	 3.327284957468825 
2602 	 3.3366511369728196 
2603 	 3.340867233558194 
2604 	 3.329200251831286 
2605 	 3.3326180391817513 
2606 	 3.3248228338694426 
2607 	 3.3423411630161195 
2608 	 3.3544148886334257 
2609 	 3.3262754817621043 
2610 	 3.330137530765825 
2611 	 3.338095320008081 
2612 	 3.322734497770928 
2613 	 3.3438187118417737 
2614 	 3.3165988948023433 
2615 	 3.3458398964497227 
2616 	 3.3401456311157753 
2617 	 3.3388371569689044 
2618 	 3.336091875953046 
2619 	 3.3261445517172032 
2620 	 3.326943034204406 
2621 	 3.3258636859553583 
2622 	 3.3288839146742872 
2623 	 3.3248574309874193 
2624 	 3.3393728055583862 
2625 	 3.331508117651202 
2626 	 3.3335067773461216 
2627 	 3.345672687417998 
2628 	 3.333095199293594 
2629 	 3.3221408246767825 
2630 	 3.322611902095405 
2631 	 3.338736935879622 
2632 	 3.3390351028810503 
2633 	 3.3478444355755976 
2634 	 3.329011453174302 
2635 	 3.361831795958061 
2636 	 3.3245282295573015 
2637 	 3.32414797680204 
2638 	 3.329274093120749 
2639 	 3.3430951572184666 
2640 	 3.334373145353091 
2641 	 3.3267172632984336 
2642 	 3.3310844954152095 
2643 	 3.3451423309124624 
2644 	 3.3394952758228458 
2645 	 3.3416613183697956 
2646 	 3.338912202418863 
2647 	 3.3316425765952444 
2648 	 3.3324062383250137 
2649 	 3.3349621445771587 
2650 	 3.3302118843204576 
2651 	 3.345959139135739 
2652 	 3.3348778445778766 
2653 	 3.33464459429337 
2654 	 3.3274231426456717 
2655 	 3.3355189221025117 
2656 	 3.3393106266146093 
2657 	 3.3453239686304204 
2658 	 3.311249417327649 
2659 	 3.3480843974300347 
2660 	 3.329120694394257 
2661 	 3.3378909855437033 
2662 	 3.332076288016219 
2663 	 3.339648222281218 
2664 	 3.338285065704764 
2665 	 3.3315811506977004 
2666 	 3.3239863183845864 
2667 	 3.3513545388450376 
2668 	 3.3151681127479384 
2669 	 3.3316636483176785 
2670 	 3.323952809394111 
2671 	 3.332295986445264 
2672 	 3.344072573466843 
2673 	 3.334980383353396 
2674 	 3.3287958896864143 
2675 	 3.325953425858171 
2676 	 3.318810464133244 
2677 	 3.3220862819094013 
2678 	 3.321717660997202 
2679 	 3.3397607958018716 
2680 	 3.3376501977219495 
2681 	 3.3298501681973454 
2682 	 3.3470589264971884 
2683 	 3.3369771390015983 
2684 	 3.3399208004065537 
2685 	 3.3276789875865638 
2686 	 3.3431184556264677 
2687 	 3.3205449345973137 
2688 	 3.341911026357784 
2689 	 3.3413928374830424 
2690 	 3.321565970990995 
2691 	 3.326982098338301 
2692 	 3.3356866095630693 
2693 	 3.327265881846755 
2694 	 3.3451623692285475 
2695 	 3.3208080141265337 
2696 	 3.3336491890263473 
2697 	 3.3456228214229133 
2698 	 3.327732659194439 
2699 	 3.3219553993661446 
2700 	 3.3281704740434894 
2701 	 3.331450288355904 
2702 	 3.3413048679443516 
2703 	 3.331858841885534 
2704 	 3.3309028160823386 
2705 	 3.3327008343500513 
2706 	 3.338508819780782 
2707 	 3.3340444371535782 
2708 	 3.345888584626569 
2709 	 3.3356257636516804 
2710 	 3.324813400045368 
2711 	 3.3362908227500747 
2712 	 3.3420071189746174 
2713 	 3.338469045555322 
2714 	 3.340843099548049 
2715 	 3.3211983708592303 
2716 	 3.3431902681149905 
2717 	 3.3373394858320413 
2718 	 3.320521717846151 
2719 	 3.329562863676888 
2720 	 3.3336827339097432 
2721 	 3.3268331847958668 
2722 	 3.3400722685376114 
2723 	 3.3503443997893596 
2724 	 3.3409083323491027 
2725 	 3.3286331351913994 
2726 	 3.326526282397453 
2727 	 3.3340076000301138 
2728 	 3.348669107949238 
2729 	 3.347878122419808 
2730 	 3.3383204095557364 
2731 	 3.336058510572925 
2732 	 3.339552522118629 
2733 	 3.335811493423673 
2734 	 3.3405350606264244 
2735 	 3.3382053795350077 
2736 	 3.3320265097422506 
2737 	 3.3452955379445504 
2738 	 3.336320541252285 
2739 	 3.34147004098678 
2740 	 3.3245322304381832 
2741 	 3.3415766605574246 
2742 	 3.3324164811668116 
2743 	 3.338617851280624 
2744 	 3.3450834012791066 
2745 	 3.32309770219341 
2746 	 3.3480739488284295 
2747 	 3.327603290263571 
2748 	 3.341337942231593 
2749 	 3.3158752142219226 
2750 	 3.3226458805326824 
2751 	 3.3268397287355738 
2752 	 3.326221621699292 
2753 	 3.3405856547831534 
2754 	 3.326329708960782 
2755 	 3.3081776654113804 
2756 	 3.3358048017871402 
2757 	 3.3271807212530495 
2758 	 3.346524143824772 
2759 	 3.334646479122353 
2760 	 3.3514479309262066 
2761 	 3.33193753704465 
2762 	 3.3358075123910456 
2763 	 3.3609939151586885 
2764 	 3.3356676891325527 
2765 	 3.3451166210280445 
2766 	 3.342883251945081 
2767 	 3.345969105564059 
2768 	 3.347789768529675 
2769 	 3.3515756824291048 
2770 	 3.3436608353739543 
2771 	 3.3258500473224064 
2772 	 3.347982215081026 
2773 	 3.3396121396713774 
2774 	 3.340222823670989 
2775 	 3.336256139894874 
2776 	 3.3366670815273616 
2777 	 3.32640094748935 
2778 	 3.3305440968127527 
2779 	 3.338830747777341 
2780 	 3.343477891393001 
2781 	 3.3520989821776723 
2782 	 3.3469550581292817 
2783 	 3.323203841887568 
2784 	 3.3172303501305587 
2785 	 3.3156617655095264 
2786 	 3.3378145819243445 
2787 	 3.3306980783249034 
2788 	 3.323752680496053 
2789 	 3.3251606482780387 
2790 	 3.327839715223261 
2791 	 3.338456000729952 
2792 	 3.3321001937674213 
2793 	 3.3398557520905583 
2794 	 3.3521216183488716 
2795 	 3.318411027103466 
2796 	 3.344144436854207 
2797 	 3.340759855867664 
2798 	 3.344917438224373 
2799 	 3.3342444656038466 
2800 	 3.33771509143796 
2801 	 3.330123596069843 
2802 	 3.3286991376335666 
2803 	 3.3477045389434603 
2804 	 3.3346983696313623 
2805 	 3.329767308768325 
2806 	 3.3321665503104496 
2807 	 3.3203201350626634 
2808 	 3.3299311817920407 
2809 	 3.3430331252875725 
2810 	 3.324757128718179 
2811 	 3.3357422767162634 
2812 	 3.3440929050849544 
2813 	 3.3444285118808312 
2814 	 3.334932568534789 
2815 	 3.3278467200868436 
2816 	 3.3308686107461143 
2817 	 3.3385592601748972 
2818 	 3.3407992001129694 
2819 	 3.3392072815250584 
2820 	 3.3274557899074315 
2821 	 3.3246223409999427 
2822 	 3.343688126074002 
2823 	 3.3284256734545234 
2824 	 3.3373577831536556 
2825 	 3.324888006861325 
2826 	 3.3138569074317505 
2827 	 3.3460465543032374 
2828 	 3.3136082081028735 
2829 	 3.338543919313636 
2830 	 3.319566308822625 
2831 	 3.3263431425921213 
2832 	 3.343241075591096 
2833 	 3.3377522129883945 
2834 	 3.3356252396698918 
2835 	 3.3356367176916155 
2836 	 3.3393442331545264 
2837 	 3.3252646394244385 
2838 	 3.330516530394569 
2839 	 3.3335178601570177 
2840 	 3.3316210990896544 
2841 	 3.3306826268891863 
2842 	 3.3578057613825485 
2843 	 3.33010612081646 
2844 	 3.3239254679547865 
2845 	 3.3358030284530162 
2846 	 3.3269461671887095 
2847 	 3.3296035399970116 
2848 	 3.322556692091598 
2849 	 3.326237382028777 
2850 	 3.3222658221327617 
2851 	 3.3401281103761042 
2852 	 3.343209811708936 
2853 	 3.350822117181699 
2854 	 3.3310127175522672 
2855 	 3.3413880374463667 
2856 	 3.3358900652077694 
2857 	 3.3433232175375296 
2858 	 3.340029495784578 
2859 	 3.338522819550553 
2860 	 3.3427371416301224 
2861 	 3.3444988941202074 
2862 	 3.32879843479929 
2863 	 3.3497311936202663 
2864 	 3.3376644777080675 
2865 	 3.3394167319588 
2866 	 3.3586471998212613 
2867 	 3.337555470759085 
2868 	 3.320535428217089 
2869 	 3.3349971581755455 
2870 	 3.3332399310451217 
2871 	 3.3276657770028675 
2872 	 3.3275967486168243 
2873 	 3.3403065834559653 
2874 	 3.3361586076718632 
2875 	 3.3230243007891813 
2876 	 3.32941717872132 
2877 	 3.3549500605370945 
2878 	 3.330840466763034 
2879 	 3.3452260664867244 
2880 	 3.3186945688496414 
2881 	 3.3468145070235753 
2882 	 3.3489760157521045 
2883 	 3.33020745422814 
2884 	 3.3342456059405627 
2885 	 3.324151744935629 
2886 	 3.337862174532765 
2887 	 3.317705787823859 
2888 	 3.34361984271258 
2889 	 3.3342180718944716 
2890 	 3.33866401161962 
2891 	 3.341459742459925 
2892 	 3.3283683412900027 
2893 	 3.3510831218505235 
2894 	 3.335989949703957 
2895 	 3.3493910854347813 
2896 	 3.358441084183397 
2897 	 3.3273899500326305 
2898 	 3.33794950967002 
2899 	 3.3398032705654903 
2900 	 3.335823385095426 
2901 	 3.338399235325403 
2902 	 3.3472273540880013 
2903 	 3.327900171355167 
2904 	 3.3420751356750804 
2905 	 3.3254257913760163 
2906 	 3.3401330569226455 
2907 	 3.340150970084805 
2908 	 3.317191166125233 
2909 	 3.3423601721777967 
2910 	 3.323663756873096 
2911 	 3.338891335499015 
2912 	 3.3352568827285722 
2913 	 3.3317204482540923 
2914 	 3.3433264536852203 
2915 	 3.3274351079917492 
2916 	 3.3366023505950784 
2917 	 3.3426453784941956 
2918 	 3.3358823939439377 
2919 	 3.3261138467516513 
2920 	 3.3423033071807393 
2921 	 3.3201191594236192 
2922 	 3.3331717507390364 
2923 	 3.32044610211656 
2924 	 3.3257924980426474 
2925 	 3.3379777505847805 
2926 	 3.336762563059059 
2927 	 3.331829839679097 
2928 	 3.3296280925365607 
2929 	 3.3473854119283772 
2930 	 3.325415916244075 
2931 	 3.3374116631982877 
2932 	 3.3313459882721586 
2933 	 3.3267389620585703 
