__LAMDA 	 __MU 
0.2 	 0.3 

# Replication 	 Delay Mean 
1024 	 3.324988634706789 
1025 	 3.334541048367923 
1026 	 3.3026792361731405 
1027 	 3.32871673320982 
1028 	 3.3330075535443364 
1029 	 3.3301138797975125 
1030 	 3.3449644480439455 
1031 	 3.357589820159366 
1032 	 3.3230188806482044 
1033 	 3.322925173196033 
1034 	 3.3387764607055823 
1035 	 3.3212200776695897 
1036 	 3.330439333382153 
1037 	 3.3470076595017666 
1038 	 3.3469863599757854 
1039 	 3.3601241465026366 
1040 	 3.3252992116089306 
1041 	 3.3147469648593635 
1042 	 3.344732747103197 
1043 	 3.3595056263459493 
1044 	 3.330743441386538 
1045 	 3.3340187957689524 
1046 	 3.3290947508873674 
1047 	 3.3168612809603184 
1048 	 3.3388854737406928 
1049 	 3.331476579559326 
1050 	 3.3152294233742943 
1051 	 3.348066446156248 
1052 	 3.3308632932211917 
1053 	 3.3321177822123196 
1054 	 3.345712246114127 
1055 	 3.3482977067317266 
1056 	 3.357807999735186 
1057 	 3.3551848078835236 
1058 	 3.3185650664743203 
1059 	 3.335467045919135 
1060 	 3.3335765476427612 
1061 	 3.3419493261574695 
1062 	 3.3428824501028047 
1063 	 3.3411751059490746 
1064 	 3.3378571356352094 
1065 	 3.3281093337230088 
1066 	 3.339483975678295 
1067 	 3.3480255908500314 
1068 	 3.345894769264761 
1069 	 3.3425047333637696 
1070 	 3.3274994547190775 
1071 	 3.350825065383759 
1072 	 3.3338150623207445 
1073 	 3.3164800665808563 
1074 	 3.326950904543386 
1075 	 3.3302745538719853 
1076 	 3.338587741144127 
1077 	 3.353568408831283 
1078 	 3.324182057729794 
1079 	 3.3074366418549728 
1080 	 3.323269492943587 
1081 	 3.319841526075958 
1082 	 3.34335956346701 
1083 	 3.3319494674340087 
1084 	 3.3138131564444153 
1085 	 3.3346835078589807 
1086 	 3.3473816931604317 
1087 	 3.331022349475153 
1088 	 3.316945683424189 
1089 	 3.3254570291804337 
1090 	 3.335633252877626 
1091 	 3.327641051516072 
1092 	 3.333039724917603 
1093 	 3.332163454178711 
1094 	 3.321798103920445 
1095 	 3.337895027573675 
1096 	 3.3329325377946404 
1097 	 3.3270762718719245 
1098 	 3.335078598213689 
1099 	 3.3449114334325647 
1100 	 3.3271413631378643 
1101 	 3.329749335095048 
1102 	 3.332193630593864 
1103 	 3.3481460129505924 
1104 	 3.339907574850028 
1105 	 3.329838500137544 
1106 	 3.343776636712358 
1107 	 3.326712042123013 
1108 	 3.335932010251642 
1109 	 3.3312516429069223 
1110 	 3.3470288276353384 
1111 	 3.319448523045305 
1112 	 3.313319595858343 
1113 	 3.338124013722209 
1114 	 3.339310694451108 
1115 	 3.3262276506971826 
1116 	 3.321224209496148 
1117 	 3.3460414702146006 
1118 	 3.333576979018515 
1119 	 3.3459627643787098 
1120 	 3.3380061559565974 
1121 	 3.329519432327143 
1122 	 3.3457103138491906 
1123 	 3.348374139818359 
1124 	 3.34955982559414 
1125 	 3.3408681070968402 
1126 	 3.343356010580007 
1127 	 3.3375267988481943 
1128 	 3.3170728365587725 
1129 	 3.337876355200167 
1130 	 3.335561946285843 
1131 	 3.323315967845083 
1132 	 3.3392941910217324 
1133 	 3.3437941136793508 
1134 	 3.321602088296889 
1135 	 3.3233789923879797 
1136 	 3.339208963940796 
1137 	 3.320679974592172 
1138 	 3.3446783321539577 
1139 	 3.3306639081249725 
1140 	 3.340457088831619 
1141 	 3.313163139853422 
1142 	 3.313263130971737 
1143 	 3.3459643523331137 
1144 	 3.3226822082555336 
1145 	 3.3335515404854315 
1146 	 3.3377780753389166 
1147 	 3.331691106947231 
1148 	 3.3298383791886526 
1149 	 3.3095799462981255 
1150 	 3.3305149593477994 
1151 	 3.3390202973417282 
1152 	 3.321502416223101 
1153 	 3.3413761147060534 
1154 	 3.340230205542646 
1155 	 3.3228794088652314 
1156 	 3.344170903936049 
1157 	 3.342919635206709 
1158 	 3.3185636344864378 
1159 	 3.324103667207206 
1160 	 3.350035241911004 
1161 	 3.3349805750897086 
1162 	 3.3285353118566623 
1163 	 3.340819626969323 
1164 	 3.348955879707009 
1165 	 3.33582630792851 
1166 	 3.3647057469512083 
1167 	 3.338800238587618 
1168 	 3.31821303612229 
1169 	 3.3248631877050063 
1170 	 3.3297288355082193 
1171 	 3.318808363339014 
1172 	 3.3276781189978295 
1173 	 3.308953327397492 
1174 	 3.327906962644915 
1175 	 3.3607624280738984 
1176 	 3.3330094424369703 
1177 	 3.3412023957398467 
1178 	 3.337877592044131 
1179 	 3.3217343773595465 
1180 	 3.350313394440945 
1181 	 3.326327177095048 
1182 	 3.32005132541541 
1183 	 3.3261475038986994 
1184 	 3.334141447772635 
1185 	 3.331315509654471 
1186 	 3.329161210488009 
1187 	 3.3405638598186393 
1188 	 3.3224828528142596 
1189 	 3.3286047259943907 
1190 	 3.337730773022468 
1191 	 3.325035715842763 
1192 	 3.3315740656296233 
1193 	 3.322813324810344 
1194 	 3.3381881059720366 
1195 	 3.3335243285207237 
1196 	 3.338798558436109 
1197 	 3.3386271296200896 
1198 	 3.356556842598319 
1199 	 3.3323536453802665 
1200 	 3.332552709319196 
1201 	 3.3308695944228695 
1202 	 3.3089718503633914 
1203 	 3.329189025451167 
1204 	 3.3366592831572306 
1205 	 3.322657261596285 
1206 	 3.3145012979936865 
1207 	 3.331516592477307 
1208 	 3.335348500417323 
1209 	 3.3245116037999716 
1210 	 3.3341070151984034 
1211 	 3.3257650229475684 
1212 	 3.3404226214049078 
1213 	 3.335267116076365 
1214 	 3.335677840442164 
1215 	 3.31244927175883 
1216 	 3.3598272458707954 
1217 	 3.3321889497145754 
1218 	 3.32654910460675 
1219 	 3.3498681945145807 
1220 	 3.344100176752159 
1221 	 3.3516414467842064 
1222 	 3.334666396805752 
1223 	 3.3094798715128877 
1224 	 3.3369797028986796 
1225 	 3.3328985747906157 
1226 	 3.3311925288200923 
1227 	 3.314346187015282 
1228 	 3.333332790323258 
1229 	 3.3468654474752553 
1230 	 3.333445960767678 
1231 	 3.3211961167362727 
1232 	 3.3078134094400236 
1233 	 3.346545236271443 
1234 	 3.3448450754143373 
1235 	 3.3257830126456702 
1236 	 3.348554654532278 
1237 	 3.3423589339780597 
1238 	 3.3438036449773527 
1239 	 3.3485804951775147 
1240 	 3.3537233555375052 
1241 	 3.3526553427552033 
1242 	 3.3359263965098553 
1243 	 3.3233867155683487 
1244 	 3.3184991810689586 
1245 	 3.324018499733965 
1246 	 3.3319227509325997 
1247 	 3.327756652062324 
1248 	 3.3340539694459386 
1249 	 3.329195507919183 
1250 	 3.3360773515626096 
1251 	 3.3341257473002517 
1252 	 3.324317119856047 
1253 	 3.3340583323747612 
1254 	 3.3335896485657517 
1255 	 3.334448530580527 
1256 	 3.335427261726281 
1257 	 3.311144282241115 
1258 	 3.3400515084224525 
1259 	 3.344251380122523 
1260 	 3.323191553039251 
1261 	 3.3126745088126976 
1262 	 3.347390797912928 
1263 	 3.3594994301600143 
1264 	 3.326884535458239 
1265 	 3.333429867466992 
1266 	 3.329134281499138 
1267 	 3.3429451089526587 
1268 	 3.322956702090872 
1269 	 3.3168376703694564 
1270 	 3.3224451117450537 
1271 	 3.375486629727727 
1272 	 3.341081284544858 
1273 	 3.320999273752268 
1274 	 3.3397473025121 
1275 	 3.3264274458417367 
1276 	 3.354849169535514 
1277 	 3.3323184394496908 
1278 	 3.313767424073164 
1279 	 3.3259888284359582 
1280 	 3.3190379070505944 
1281 	 3.3487587300363217 
1282 	 3.322035891617367 
1283 	 3.3403242780366624 
1284 	 3.3547614554873584 
1285 	 3.3156639679166062 
1286 	 3.330190426643818 
1287 	 3.3294428716954436 
1288 	 3.333611944779284 
1289 	 3.3519210757761986 
1290 	 3.3301571874538984 
1291 	 3.3201962332601678 
1292 	 3.345326460028493 
1293 	 3.330780701023843 
1294 	 3.3365685207904194 
1295 	 3.323751704214118 
1296 	 3.335508669935277 
1297 	 3.323588650298627 
1298 	 3.338199133622759 
1299 	 3.3347796053377006 
1300 	 3.355095327445661 
1301 	 3.352010820911885 
1302 	 3.3468258280845484 
1303 	 3.3431988401848396 
1304 	 3.3483939797183706 
1305 	 3.312411319202445 
1306 	 3.3310506311023675 
1307 	 3.3199073098261556 
1308 	 3.334998245547142 
1309 	 3.327267085718792 
1310 	 3.3409458888550123 
1311 	 3.325363511705055 
1312 	 3.3037214175351712 
1313 	 3.3320838144501117 
1314 	 3.311606920543776 
1315 	 3.332658661983961 
1316 	 3.3425766954291687 
1317 	 3.3250745688227306 
1318 	 3.349898893073728 
1319 	 3.3316415602332055 
1320 	 3.337610140169817 
1321 	 3.3327881207164887 
1322 	 3.3362745810039653 
1323 	 3.3575704449597867 
1324 	 3.336305255048358 
1325 	 3.3081380187019054 
1326 	 3.336973463238431 
1327 	 3.326953265478003 
1328 	 3.351637080779822 
1329 	 3.34044524733871 
1330 	 3.3332852616653272 
1331 	 3.3192447301164845 
1332 	 3.3246820450295242 
1333 	 3.3257112953862302 
1334 	 3.3185727713633995 
1335 	 3.326358727745381 
1336 	 3.3250240606283565 
1337 	 3.33304701188037 
1338 	 3.341189097835892 
1339 	 3.332934290332052 
1340 	 3.3217364885751546 
1341 	 3.326734174617534 
1342 	 3.318211878101566 
1343 	 3.33580819995464 
1344 	 3.3453063818520348 
1345 	 3.325564921824665 
1346 	 3.322936557043516 
1347 	 3.34891302987353 
1348 	 3.3383839521187917 
1349 	 3.3169611886975563 
1350 	 3.342049651327575 
1351 	 3.3250034987717987 
1352 	 3.3377923701789274 
1353 	 3.3387897815596723 
1354 	 3.3246738136336282 
1355 	 3.310934572799659 
1356 	 3.318328767217679 
1357 	 3.348594412995531 
1358 	 3.322899114951795 
1359 	 3.3356961391898334 
1360 	 3.339711612749094 
1361 	 3.3372865036839587 
1362 	 3.3335090352719674 
1363 	 3.3140630891137577 
1364 	 3.3293538232059405 
1365 	 3.338974426530186 
1366 	 3.3592106761708638 
1367 	 3.329360457675552 
1368 	 3.336493009061937 
1369 	 3.3448559211028646 
1370 	 3.335723026366352 
1371 	 3.326375618151447 
1372 	 3.340487332541558 
1373 	 3.319390276215698 
1374 	 3.339817647485591 
1375 	 3.3570994589824803 
1376 	 3.320327094290909 
1377 	 3.3150052955770586 
1378 	 3.338199634327147 
1379 	 3.3088275626279255 
1380 	 3.328621080169079 
1381 	 3.331048980409329 
1382 	 3.3428398004781634 
1383 	 3.311902017790557 
1384 	 3.3397492027961766 
1385 	 3.333402789098263 
1386 	 3.3554892735745434 
1387 	 3.333212659059745 
1388 	 3.338547011198939 
1389 	 3.3530616918423566 
1390 	 3.3228656454525236 
1391 	 3.3217842852941155 
1392 	 3.3148607509042027 
1393 	 3.351165243629555 
1394 	 3.3301705455966633 
1395 	 3.3155065597952396 
1396 	 3.335143053628544 
1397 	 3.326744656260715 
1398 	 3.3243941238314334 
1399 	 3.309534636774253 
1400 	 3.3445788627944744 
1401 	 3.321362209031487 
1402 	 3.327001983005226 
1403 	 3.3196411355896895 
1404 	 3.325637990924608 
1405 	 3.3302399792290935 
1406 	 3.3470194802414825 
1407 	 3.312934306518984 
1408 	 3.3350786210724435 
1409 	 3.3405019468825263 
1410 	 3.3213010594617334 
1411 	 3.332365545379481 
1412 	 3.345344597879248 
1413 	 3.31591201986476 
1414 	 3.340767577165073 
1415 	 3.3243536210384845 
1416 	 3.3277117041730984 
1417 	 3.3434262929184926 
1418 	 3.340862915821536 
1419 	 3.328468262825124 
1420 	 3.3416654036898783 
1421 	 3.325302207577801 
1422 	 3.3241741650435372 
1423 	 3.354660970027662 
1424 	 3.3239923732565475 
1425 	 3.3401388701309522 
1426 	 3.3524477652429776 
1427 	 3.3290723593509806 
1428 	 3.3295392407601385 
1429 	 3.3293794817939713 
1430 	 3.34390660818958 
1431 	 3.3408547903453267 
1432 	 3.3270286682858914 
1433 	 3.3420632679486633 
1434 	 3.323815601501946 
1435 	 3.3293478381473594 
1436 	 3.3364570023265525 
1437 	 3.3271082534353473 
1438 	 3.352198025419614 
1439 	 3.3395682165287384 
1440 	 3.327567189173061 
1441 	 3.3491519081667267 
1442 	 3.318608065144644 
1443 	 3.325338094440418 
1444 	 3.324437214120377 
1445 	 3.3438295896678367 
1446 	 3.330744806403887 
1447 	 3.3261659968930095 
1448 	 3.3324375999842144 
1449 	 3.348094551083397 
1450 	 3.3310920723145516 
1451 	 3.3275847152847238 
1452 	 3.3373441813041502 
1453 	 3.335808853851049 
1454 	 3.3375923556168385 
1455 	 3.338906888807516 
1456 	 3.3270271571888568 
1457 	 3.32782489806941 
1458 	 3.3291807875804023 
1459 	 3.321101531121574 
1460 	 3.3459735083408497 
1461 	 3.3587881645787574 
1462 	 3.3383432226932666 
1463 	 3.321398125052694 
1464 	 3.3404051008917275 
1465 	 3.3167033481916426 
1466 	 3.3570989285908386 
1467 	 3.3469766977653372 
1468 	 3.355521881914356 
1469 	 3.3428085080156884 
1470 	 3.3432650124392214 
1471 	 3.342889445665711 
1472 	 3.330246738670301 
1473 	 3.3346018372849633 
1474 	 3.315420815804539 
1475 	 3.314525941459728 
1476 	 3.330722557822853 
1477 	 3.3263659023760392 
1478 	 3.3265664418911145 
1479 	 3.3342694152406405 
1480 	 3.3345909288064868 
1481 	 3.354448159136792 
1482 	 3.3315162641762663 
1483 	 3.333700471774811 
1484 	 3.337222550183324 
1485 	 3.3376670688673546 
1486 	 3.302274467267813 
1487 	 3.3316464034522353 
1488 	 3.348603468098472 
1489 	 3.3254023123663057 
1490 	 3.3352984667953303 
1491 	 3.3320419891843884 
1492 	 3.338569586795169 
1493 	 3.3282773274407136 
1494 	 3.3319541203470364 
1495 	 3.35799596843866 
1496 	 3.333461006823711 
1497 	 3.328668153105752 
1498 	 3.324672567215 
1499 	 3.333250825508575 
1500 	 3.328900592260509 
1501 	 3.342390935937672 
1502 	 3.3425984267634727 
1503 	 3.3378959122820326 
1504 	 3.3337716569751565 
1505 	 3.3130989651419185 
1506 	 3.3581401806215343 
1507 	 3.3325471937449063 
1508 	 3.312160064865742 
1509 	 3.3416140922898587 
1510 	 3.336836780544034 
1511 	 3.353531268842175 
1512 	 3.321526217660019 
1513 	 3.3315073380538838 
1514 	 3.3349684456319135 
1515 	 3.330658496206277 
1516 	 3.3403903802675634 
1517 	 3.3411778028129615 
1518 	 3.329185091680794 
1519 	 3.34532575503895 
1520 	 3.3231718453922054 
1521 	 3.32517675042453 
1522 	 3.3379068589754226 
1523 	 3.337824272201821 
1524 	 3.319581625325237 
1525 	 3.3332325221363934 
1526 	 3.32615304403583 
1527 	 3.352343647650945 
1528 	 3.347673682811157 
1529 	 3.332060863343444 
1530 	 3.3468195850108184 
1531 	 3.3389294487643544 
1532 	 3.3321929629633966 
1533 	 3.35025706289294 
1534 	 3.338888014445897 
1535 	 3.3584787989678535 
1536 	 3.3490418716818127 
1537 	 3.3160334979148116 
1538 	 3.3477026602401354 
1539 	 3.3354471634457945 
1540 	 3.3380022160210663 
1541 	 3.318883873360859 
1542 	 3.341296443812587 
1543 	 3.3404010647429927 
1544 	 3.3278202323099144 
1545 	 3.3228766038016464 
1546 	 3.3307303188716206 
1547 	 3.318847501576036 
1548 	 3.3583175538326313 
1549 	 3.336370185361908 
1550 	 3.331477440002521 
1551 	 3.33666455258129 
1552 	 3.3261961326258724 
1553 	 3.3458039962869206 
1554 	 3.325864369022486 
1555 	 3.3477823827247093 
1556 	 3.3320362849535394 
1557 	 3.3315291198840797 
1558 	 3.3305689452994987 
1559 	 3.3273194501741346 
1560 	 3.3312310557727716 
1561 	 3.3411709109518335 
1562 	 3.3270060011865263 
1563 	 3.346954263108678 
1564 	 3.314258018297614 
1565 	 3.318914380598186 
1566 	 3.344940403512424 
1567 	 3.344791470067552 
1568 	 3.3144516250447174 
1569 	 3.333579979749867 
1570 	 3.326344743883532 
1571 	 3.3347693699051253 
1572 	 3.3446790312413324 
1573 	 3.323580288905845 
1574 	 3.3235279951947327 
1575 	 3.3344065481756173 
1576 	 3.3292997842808454 
1577 	 3.3294767003647276 
1578 	 3.317943780986719 
1579 	 3.325755406898519 
1580 	 3.341017535242772 
1581 	 3.336176472734964 
1582 	 3.314839033139466 
1583 	 3.34828657805954 
1584 	 3.338947900621507 
1585 	 3.3226791054458467 
1586 	 3.3403355992883093 
1587 	 3.3193259981770895 
1588 	 3.3345500462880215 
1589 	 3.334971553787804 
1590 	 3.319077541457008 
1591 	 3.332916255300847 
1592 	 3.3262941938177164 
1593 	 3.3142326461024645 
1594 	 3.3436167489066784 
1595 	 3.3260168507451078 
1596 	 3.3474786578440354 
1597 	 3.333052703060284 
1598 	 3.341594983666255 
1599 	 3.3445737825102175 
1600 	 3.328154281090626 
1601 	 3.3438104937063557 
1602 	 3.3164626303322007 
1603 	 3.3120723524414646 
1604 	 3.326900242439163 
1605 	 3.3217321537121123 
1606 	 3.333924462262932 
1607 	 3.3413709373580565 
1608 	 3.344312285340627 
1609 	 3.34556136051534 
1610 	 3.3185820758887026 
1611 	 3.318409152975371 
1612 	 3.334439402389238 
1613 	 3.3279910774355206 
1614 	 3.3369664134139407 
1615 	 3.326169710436099 
1616 	 3.3304171366095874 
1617 	 3.3281727421176877 
1618 	 3.3268378053580485 
1619 	 3.3383276402875888 
1620 	 3.3412909637882677 
1621 	 3.3449065666290014 
1622 	 3.347060178687438 
1623 	 3.3461677057054633 
1624 	 3.343766121275093 
1625 	 3.325856020292185 
1626 	 3.3237737503218345 
1627 	 3.336604580853165 
1628 	 3.3404015008821992 
1629 	 3.3237430695654613 
1630 	 3.3257430413786797 
1631 	 3.3204139960981136 
1632 	 3.3231738022994284 
1633 	 3.3185519109849415 
1634 	 3.350353728812005 
1635 	 3.3270608033875804 
1636 	 3.344783503602066 
1637 	 3.337439140094716 
1638 	 3.3256926680522785 
1639 	 3.3285286091832305 
1640 	 3.318383716576027 
1641 	 3.337304981072605 
1642 	 3.341177767743947 
1643 	 3.336515529269258 
1644 	 3.347542817651564 
1645 	 3.3371349475051155 
1646 	 3.335879353886444 
1647 	 3.32837490286438 
1648 	 3.3371604009045037 
1649 	 3.3183927023531874 
1650 	 3.3250840709885643 
1651 	 3.3452837614734356 
1652 	 3.33832695455714 
1653 	 3.3452249122766173 
1654 	 3.3205823289388947 
1655 	 3.3266027074503053 
1656 	 3.347742422473351 
1657 	 3.3371089343635494 
1658 	 3.3457610749691247 
1659 	 3.317373048608227 
1660 	 3.3341276226660166 
1661 	 3.343485201335143 
1662 	 3.3510589489599765 
1663 	 3.318590703485163 
1664 	 3.3475941321017895 
1665 	 3.3433830876673367 
1666 	 3.316951494516983 
1667 	 3.3270748080156984 
1668 	 3.3413400562444355 
1669 	 3.338510304163221 
1670 	 3.3308331138597893 
1671 	 3.347276084637799 
1672 	 3.3170100035066583 
1673 	 3.3255031915714826 
1674 	 3.33795964800429 
1675 	 3.335921742072216 
1676 	 3.3191084492581915 
1677 	 3.327357221914523 
1678 	 3.368348802310597 
1679 	 3.3471165324734096 
1680 	 3.3325067204392678 
1681 	 3.3338615565554273 
1682 	 3.3274161817627204 
1683 	 3.34138240281414 
1684 	 3.351906244550609 
1685 	 3.348993780217233 
1686 	 3.351088217489824 
1687 	 3.3188409645491648 
1688 	 3.3328978633354462 
1689 	 3.345847402161505 
1690 	 3.3279430085216477 
1691 	 3.351630568306428 
1692 	 3.3299914215273465 
1693 	 3.324139657283657 
1694 	 3.3397836343986627 
1695 	 3.349705944468097 
1696 	 3.3410439007135317 
1697 	 3.3383839838205303 
1698 	 3.310645913978077 
1699 	 3.3309007046983923 
1700 	 3.35288766118394 
1701 	 3.333287301987952 
1702 	 3.346252899728602 
1703 	 3.3473753915898365 
1704 	 3.3424627260448148 
1705 	 3.3409440451082495 
1706 	 3.3415479379710398 
1707 	 3.31566950716646 
1708 	 3.3274558279525137 
1709 	 3.312284700047217 
1710 	 3.340816354339619 
1711 	 3.338532197479054 
1712 	 3.338121961317674 
1713 	 3.335848796524943 
1714 	 3.327060231564369 
1715 	 3.334278889565081 
1716 	 3.3382199890751756 
1717 	 3.316575266190138 
1718 	 3.3278918537881688 
1719 	 3.3072009432506446 
1720 	 3.337134457444634 
1721 	 3.3137660503394577 
1722 	 3.329244450026397 
1723 	 3.327832080971888 
1724 	 3.3285787737407513 
1725 	 3.3471227566429933 
1726 	 3.318901732976694 
1727 	 3.327884621427657 
1728 	 3.3441747831082567 
1729 	 3.324595283872692 
1730 	 3.3394553116803642 
1731 	 3.347093317247504 
1732 	 3.330334830949877 
1733 	 3.339951955420737 
1734 	 3.3110633525480484 
1735 	 3.3130328296867226 
1736 	 3.333724898719161 
1737 	 3.319550266783957 
1738 	 3.3456390958722935 
1739 	 3.3394526547918018 
1740 	 3.32022461351338 
1741 	 3.33318587773103 
1742 	 3.321715593431713 
1743 	 3.3157431633202608 
1744 	 3.3379060267847676 
1745 	 3.3388891252131696 
1746 	 3.3411638699627746 
1747 	 3.342344779194133 
1748 	 3.3395081381922025 
1749 	 3.321036217149972 
1750 	 3.3166784698191205 
1751 	 3.337960085509368 
1752 	 3.3356449079697046 
1753 	 3.3315997959125476 
1754 	 3.30465475127174 
1755 	 3.3012632712458494 
1756 	 3.342343286096383 
1757 	 3.3405387532554354 
1758 	 3.3184916691314634 
1759 	 3.3202565556512424 
1760 	 3.3472940278553787 
1761 	 3.3283343965227687 
1762 	 3.345010235847697 
1763 	 3.3386834417826745 
1764 	 3.3382325581465464 
1765 	 3.330625010073544 
1766 	 3.3422392652038986 
1767 	 3.3454596432334887 
1768 	 3.347480476646102 
1769 	 3.338205491404769 
1770 	 3.3343904143433956 
1771 	 3.3152196362644153 
1772 	 3.3301514911906653 
1773 	 3.3255810375783876 
1774 	 3.3298229239331323 
1775 	 3.328613356424845 
1776 	 3.344029959000083 
1777 	 3.33768973129181 
1778 	 3.331324380414542 
1779 	 3.334395027181495 
1780 	 3.329242941560165 
1781 	 3.3291034459613966 
1782 	 3.3347413260827263 
1783 	 3.3281725534756945 
1784 	 3.336698925443596 
1785 	 3.3300989483138266 
1786 	 3.3324779448074793 
1787 	 3.3300468716107705 
1788 	 3.3149708911354763 
1789 	 3.320096116266226 
1790 	 3.311426285272364 
1791 	 3.3503494959418543 
1792 	 3.34393384422296 
1793 	 3.3245126837049117 
1794 	 3.326657655808958 
1795 	 3.324857701385948 
1796 	 3.3368808008286024 
1797 	 3.3469390914442774 
1798 	 3.3143398377540456 
1799 	 3.311758186223826 
1800 	 3.3297089910229185 
1801 	 3.338999489791223 
1802 	 3.3168619283136302 
1803 	 3.342060189673145 
1804 	 3.3203977166707697 
1805 	 3.329818827470499 
1806 	 3.334238219711305 
1807 	 3.342476595392258 
1808 	 3.3180269604415065 
1809 	 3.333088888767801 
1810 	 3.3300201624309502 
1811 	 3.3352783645800805 
1812 	 3.3501018460083 
1813 	 3.3342686487221513 
1814 	 3.3166445016927106 
1815 	 3.3407854219621864 
1816 	 3.322434250109927 
1817 	 3.3425467114153458 
1818 	 3.3382062321291657 
1819 	 3.3363584798867074 
1820 	 3.3348699488062485 
1821 	 3.3572982006311496 
1822 	 3.334590827194744 
1823 	 3.332847034398924 
1824 	 3.3345912488161757 
1825 	 3.3417872314492487 
1826 	 3.343977156649424 
1827 	 3.3196097367175845 
1828 	 3.3307294732171084 
1829 	 3.3405174710382957 
1830 	 3.336651399063186 
1831 	 3.3548864999020886 
1832 	 3.3340033108680984 
1833 	 3.3350297840664127 
1834 	 3.338862374254013 
1835 	 3.334411784953725 
1836 	 3.331402858234225 
1837 	 3.33147336822246 
1838 	 3.3274986554800403 
1839 	 3.3422173893948166 
1840 	 3.334921440794556 
1841 	 3.3201057992255993 
1842 	 3.3306943217574654 
1843 	 3.3479890491482465 
1844 	 3.332814663097126 
1845 	 3.3240702083581617 
1846 	 3.327271184256142 
1847 	 3.3205449781268186 
1848 	 3.3301556007868385 
1849 	 3.3283821575239383 
1850 	 3.32186874198452 
1851 	 3.3344410538756493 
1852 	 3.3494790841170157 
1853 	 3.346418925529653 
1854 	 3.3282451172148257 
1855 	 3.348593081510007 
1856 	 3.322964276338177 
1857 	 3.341456280089519 
1858 	 3.347406230787297 
1859 	 3.3153625513662077 
1860 	 3.353298604090212 
1861 	 3.3347275162732024 
1862 	 3.313522924038198 
1863 	 3.3183889079192666 
1864 	 3.3222316223802624 
1865 	 3.3466228855867577 
1866 	 3.3559179928143896 
1867 	 3.336115952271412 
1868 	 3.331184141166081 
1869 	 3.329149168515843 
1870 	 3.3547469163515813 
1871 	 3.335181749126617 
1872 	 3.335498756459667 
1873 	 3.32906606513584 
1874 	 3.3392401774156495 
1875 	 3.350960003588046 
1876 	 3.3360463366794644 
1877 	 3.3310534637633977 
1878 	 3.320747329514563 
1879 	 3.3299106825144618 
1880 	 3.323127340782944 
1881 	 3.344896360092482 
1882 	 3.300415470409157 
1883 	 3.3435095395233643 
1884 	 3.3176731969441726 
1885 	 3.3428930320175234 
1886 	 3.328484272184926 
1887 	 3.3553305327414535 
1888 	 3.3499836347132255 
1889 	 3.3358048568759004 
1890 	 3.3250636597398593 
1891 	 3.316617322177893 
1892 	 3.33863780152352 
1893 	 3.318851868700897 
1894 	 3.3477948357475973 
1895 	 3.331035713514304 
1896 	 3.3168843494185354 
1897 	 3.3448516589754447 
1898 	 3.3384153179646106 
1899 	 3.350363814062781 
1900 	 3.3468058901786946 
1901 	 3.3527772433862943 
1902 	 3.3492460966375406 
1903 	 3.34533013091752 
1904 	 3.341069459493804 
1905 	 3.3537040607733597 
1906 	 3.3428175813358623 
1907 	 3.3402222574661042 
1908 	 3.3052253219870034 
1909 	 3.3241789558065666 
1910 	 3.342284024161953 
1911 	 3.3190390197699284 
1912 	 3.338892477022095 
1913 	 3.31888482827006 
1914 	 3.3330959637157047 
1915 	 3.3357071942990872 
1916 	 3.343535858676224 
1917 	 3.324090694938752 
1918 	 3.332567947265941 
1919 	 3.340137702744225 
1920 	 3.3283989067757815 
1921 	 3.3339401073507364 
1922 	 3.3429098067988043 
1923 	 3.326053907281928 
1924 	 3.33226203864769 
1925 	 3.33238539557047 
1926 	 3.3370478970715114 
1927 	 3.316564709129833 
1928 	 3.32827366180853 
1929 	 3.359631153891984 
1930 	 3.312376832499302 
1931 	 3.3463417083360936 
1932 	 3.350790579501863 
1933 	 3.3376010119378328 
1934 	 3.32338797414299 
1935 	 3.324647426258407 
1936 	 3.336196138688095 
1937 	 3.3184966798550577 
1938 	 3.3151902246940934 
1939 	 3.31822675348311 
1940 	 3.3547882810163467 
1941 	 3.3180140684528223 
1942 	 3.329118116386933 
1943 	 3.346943326422427 
1944 	 3.3445439042465566 
1945 	 3.3356964793928237 
1946 	 3.3296142681455256 
1947 	 3.320311248196996 
1948 	 3.3248600400685158 
1949 	 3.3454692427826984 
1950 	 3.327408595745739 
1951 	 3.341969521429086 
1952 	 3.3464636771932756 
1953 	 3.355460042119293 
1954 	 3.338468271417997 
1955 	 3.339795914061653 
1956 	 3.339834701496236 
1957 	 3.3404682013361726 
1958 	 3.3389877527259224 
1959 	 3.3242902947518953 
1960 	 3.3175521958570386 
1961 	 3.3331583904796935 
1962 	 3.3477153184012907 
1963 	 3.3357085497009984 
1964 	 3.3455417366784466 
1965 	 3.3128680037214533 
1966 	 3.3327708414118624 
1967 	 3.328959277679807 
1968 	 3.324472049442551 
1969 	 3.3322438398981977 
1970 	 3.3390303046294334 
1971 	 3.336716368161679 
1972 	 3.3506224814970715 
1973 	 3.3318470039644694 
1974 	 3.349065884925786 
1975 	 3.3255125936869843 
1976 	 3.334262177927356 
1977 	 3.3466227481198842 
1978 	 3.3323594716498075 
1979 	 3.331424543812361 
1980 	 3.3385993334893573 
1981 	 3.3367155963952717 
1982 	 3.330177179408645 
1983 	 3.3476419756255935 
